0501 211 036,SCHALTER,272.64
0501 211 043,FILTER,25.34
0501 211 253,SCHALTER,273.92
0501 211 272,BEHAELTER,25.28
0501 211 286,ENTLUEFTER,2.82
0501 211 935,DIFFERENTIAL,622.08
0501 211 936,DIFFERENTIAL,519.68
0501 212 190,FUEHRUNGSHUELSE,5.82
0501 212 202,TACHOANSCHL.ST.,19.84
0501 212 401,OELFILTER,25.54
0501 212 583,FILTER,85.12
0501 212 866,DRUCKREGLER,44.93
0501 212 867,DRUCKREGLER,44.93
0501 212 914,ENTLUEFTER,3.78
0501 212 931,ADAPTER,2.69
0501 212 940,ADAPTER,4.16
0501 212 967,KOLBEN,16
0501 212 974,OELFILTER,25.15
0501 213 014,DIFFERENTIAL,526.08
0501 213 025,OELKUEHLER,250.88
0501 213 244,ENTLUEFTERROHR,4.03
0501 213 271,ROHRLEITUNG,40.77
0501 213 272,ROHRLEITUNG,51.01
0501 213 359,OELFILTER,24.96
0501 300 915,ENTLUEFTER,1.92
0501 305 955,KABELKLEMME,.45
0501 306 310,DICHTRING,3.97
0501 306 311,RECHTECKRING,1.86
0501 306 358,TACHOSCHNECKE,28.93
0501 306 677,DECKEL,5.89
0501 306 680,O-RING,5.7
0501 306 951,STELLSCHRAUBE,1.02
0501 307 300,KEG.ROLLENLAGER,18.69
0501 307 301,AUSSENRING,12.35
0501 307 341,SPANGE,1.02
0501 307 342,TACHORITZEL,23.94
0501 307 343,TACHOHUELSE,5.95
0501 307 682,TACHOSCHNECKE,3.14
0501 307 869,MAGNETVENTIL,192
0501 308 003,KABELKLEMME,.64
0501 308 004,KABELKLEMME,.96
0501 308 397,WELLENDICHTRING,2.24
0501 308 407,6KT.SCHRAUBE,.58
0501 308 523,DRUCKFEDER,.45
0501 308 528,STOESSEL,.58
0501 308 531,TACHOSCHNECKE,20.48
0501 308 534,LAGERDECKEL,5.57
0501 308 535,KAPPE,.45
0501 308 540,WELLENDICHTRING,8.83
0501 308 541,O-RING,.96
0501 308 547,SCHEIBE,1.47
0501 308 593,STOPFEN,.45
0501 308 594,STOPFEN,.45
0501 308 608,SCHELLE,11.97
0501 308 643,VERSCHL.STOPFEN,.45
0501 308 668,ABSCHIRMBLECH,2.94
0501 308 675,SICHERG.SCHEIBE,.45
0501 308 763,ABSTUETZUNG,.45
0501 308 857,SICHERUNGSBLECH,2.05
0501 308 879,SCHELLE,2.75
0501 309 005,DICHTUNG,7.74
0501 309 006,DICHTUNG,6.46
0501 309 030,RECHTECKRING,2.69
0501 309 031,RECHTECKRING,2.18
0501 309 151,OELROHR,6.53
0501 309 195,VERSCHLUSSKAPPE,.96
0501 309 257,RECHTECKRING,8.96
0501 309 356,DICHTRING,2.94
0501 309 551,ANTRIEBSWELLE,68.48
0501 309 552,KAPPE,.96
0501 309 853,TACHOSCHNECKE,19.01
0501 310 055,TACHOSCHNECKE,21.89
0501 310 320,SCHALTER,126.72
0501 310 322,SCHALTER,87.04
0501 310 394,TACHORITZEL,4.42
0501 310 451,TACHOSCHNECKE,2.62
0501 310 610,SCHLAUCHHALTER,.58
0501 310 661,GEHAEUSE,.58
0501 310 662,GEHAEUSE,.9
0501 310 721,SCHELLE,1.41
0501 310 763,DICHTUNG,3.46
0501 310 764,DICHTUNG,4.16
0501 310 808,WANDLERGLOCKE,243.2
0501 310 849,SIEB,14.91
0501 310 912,SCHALTER,62.53
0501 310 972,GEHAEUSE,.51
0501 310 999,USITRING,.45
0501 311 070,VERSCHLUSSKAPPE,1.09
0501 311 086,INDUKTIVGEBER,27.14
0501 311 217,SIEB,1.15
0501 311 459,SCHALTER,87.04
0501 311 460,SCHALTER,87.04
0501 311 474,MAGNETRING,5.7
0501 311 515,TACHORITZEL,6.78
0501 311 516,TACHOSCHNECKE,24.96
0501 311 525,LAGERBUCHSE,2.24
0501 311 538,LAGERBUCHSE,2.37
0501 311 552,LAGERBUCHSE,1.02
0501 311 626,HEBEL,17.79
0501 311 653,SIEB,1.09
0501 311 813,LAGERBUCHSE,1.09
0501 312 161,SCHRAUBKAPPE,.45
0501 312 305,SCHUTZKAPPE,.45
0501 312 434,KLAMMER,.45
0501 312 435,KABELKLEMME,.45
0501 312 439,LAGERBUCHSE,1.15
0501 312 839,LAGERBUCHSE,3.14
0501 312 862,BEFESTIGUNGSMUTTER,8.9
0501 312 863,MUTTER,8
0501 312 897,STAUBKAPPE,.7
0501 312 903,TELLERFEDER,9.09
0501 312 904,TELLERFEDER,12.48
0501 312 906,TELLERFEDER,10.75
0501 313 067,VERSCHL.STOPFEN,2.11
0501 313 068,VERSCHL.STOPFEN,2.05
0501 313 167,HALTEBLECH,14.85
0501 313 177,SIEB,2.56
0501 313 183,GUMMIDICHTUNG,1.02
0501 313 372,MAGNETVENTIL,158.72
0501 313 406,SCHALTER,36.22
0501 313 410,SPANNHUELSE,.45
0501 313 411,HALTER,.51
0501 313 477,MAGNETRING,5.89
0501 313 484,O-RING,.45
0501 313 506,MAGNETVENTIL,21.95
0501 313 514,SCHUTZKAPPE,.45
0501 313 569,BUCHSE,3.26
0501 313 570,TELLERFEDER,10.56
0501 313 571,TELLERFEDER,10.56
0501 313 573,TELLERFEDER,8.06
0501 313 574,TELLERFEDER,4.86
0501 313 575,TELLERFEDER,7.74
0501 313 580,KOLBEN,23.17
0501 313 586,SCHLAUCH,6.72
0501 313 672,WINKELSCHEIBE,1.86
0501 313 673,WINKELSCHEIBE,.64
0501 313 674,WINKELSCHEIBE,1.15
0501 313 675,WINKELSCHEIBE,1.02
0501 313 691,DICHTUNG,9.66
0501 313 694,RECHTECKRING,2.43
0501 313 730,AXIALSCHEIBE,.64
0501 313 733,ANLAUFSCHEIBE,1.92
0501 313 735,AXIALSCHEIBE,1.79
0501 313 796,INDUKTIVGEBER,64
0501 313 800,MAGNET,8.83
0501 313 993,KABELKLEMME,.45
0501 314 021,BUCHSE,.77
0501 314 023,BUCHSE,1.02
0501 314 025,BUCHSE,2.69
0501 314 065,VERSCHL.STOPFEN,.45
0501 314 345,SCHRAUBE,1.41
0501 314 424,TELLERFEDER,3.33
0501 314 466,SCHRAUBE,.9
0501 314 492,HALTEKLAMMER,1.02
0501 314 578,DICHTRING,1.22
0501 314 585,VERSCHLUSSKAPPE,1.86
0501 314 606,TELLERFEDER,10.5
0501 314 638,FREILAUF,39.23
0501 314 642,WINKELSCHEIBE,.58
0501 314 645,GUMMITEIL,4.1
0501 314 708,TELLERFEDER,4.67
0501 314 748,MAGNETVENTIL,27.58
0501 314 754,KOLBEN,19.39
0501 314 761,KOLBEN,24.06
0501 314 765,FEDERLAMELLE,3.01
0501 314 768,FEDERLAMELLE,11.01
0501 314 780,ABDECKKAPPE,.77
0501 314 851,ENTLUEFTERROHR,1.92
0501 314 858,TELLERFEDER,6.98
0501 314 980,DICHTHUELSE,2.11
0501 314 981,DICHTHUELSE,.45
0501 314 984,BOLZEN,2.69
0501 315 012,MAGNETRING,4.29
0501 315 033,KLEMME,.45
0501 315 055,KLAMMER,.45
0501 315 073,DICHTRING,1.54
0501 315 117,TELLERFEDER,3.46
0501 315 118,VERSCHL.SCHR.,1.66
0501 315 119,VERSCHL.SCHR.,5.7
0501 315 129,BUCHSE,1.86
0501 315 132,STOPFEN,.9
0501 315 134,STOPFEN,1.34
0501 315 137,HALTER,.45
0501 315 183,FILTER,17.86
0501 315 184,FILTER,17.02
0501 315 320,TELLERFEDER,4.22
0501 315 340,OELROHR,10.24
0501 315 341,OELROHR,8.19
0501 315 342,OELROHR,11.78
0501 315 343,OELROHR,11.26
0501 315 344,OELROHR,7.3
0501 315 346,ROHR,11.84
0501 315 427,TELLERFEDER,5.57
0501 315 430,WELLFEDER,6.27
0501 315 431,KABELKLEMME,.45
0501 315 432,SAUGROHR,3.71
0501 315 455,VERSCHL.STOPFEN,.45
0501 315 488,WELLFEDER,5.95
0501 315 493,TELLERFEDER,4.1
0501 315 494,TELLERFEDER,5.89
0501 315 497,KLEBESCHILD,1.15
0501 315 504,DICHTHUELSE,1.73
0501 315 546,FILTER,4.03
0501 315 573,DIFFERENTIAL,753.92
0501 315 643,STOPFEN,.64
0501 315 746,WELLFEDER,11.2
0501 315 814,KLEBESCHILD,1.15
0501 315 829,TACHORITZEL,15.42
0501 315 919,TELLERFEDER,5.12
0501 315 922,TELLERFEDER,4.99
0501 315 923,TELLERFEDER,4.22
0501 315 926,TELLERFEDER,4.42
0501 315 929,TELLERFEDER,5.95
0501 315 931,TELLERFEDER,4.42
0501 315 932,TELLERFEDER,6.91
0501 315 942,MAGNETVENTIL,26.18
0501 315 943,WELLFEDER,4.48
0501 315 965,OELROHR,10.18
0501 316 032,DICHTUNG,1.86
0501 316 038,KLEBESCHILD,1.22
0501 316 059,STAUBKAPPE,1.41
0501 316 134,KOLBEN,22.66
0501 316 138,KAPPE,.45
0501 316 145,RITZEL,12.86
0501 316 182,WELLFEDER,6.98
0501 316 203,VERSCHLUSSKAPPE,2.5
0501 316 234,SCHEIBE,.7
0501 316 280,WELLFEDER,4.16
0501 316 281,WELLFEDER,4.42
0501 316 282,WELLFEDER,4.1
0501 316 283,WELLFEDER,4.29
0501 316 284,WELLFEDER,3.58
0501 316 463,MAGNETVENTIL,25.41
0501 316 609,WELLFEDER,5.63
0501 316 666,VERSCHL.STOPFEN,.45
0501 316 760,WELLFEDER,3.9
0501 316 761,WELLFEDER,3.9
0501 316 967,MAGNETVENTIL,25.6
0501 317 564,TACHORITZEL,15.42
0501 317 694,TELLERFEDER,5.89
0501 317 696,ABDECKKAPPE,.45
0501 317 781,POSIT.SCHALTER,72.96
0501 317 914,VERSCHL.STOPFEN,.45
0501 317 994,POSIT.SCHALTER,80
0501 318 015,POSIT.SCHALTER,72.32
0501 318 571,TELLERFEDER,3.84
0501 318 572,VERSCHL.SCHR.,1.22
0501 318 771,SCHUTZKAPPE,.7
0501 318 899,HALTEBLECH,.45
0501 318 900,ENTLUEFTERROHR,.7
0501 318 901,KABELKLEMME,.96
0501 318 903,KABELKLEMME,.7
0501 318 958,DICHTUNG,10.24
0501 318 960,VERSCHL.SCHR.,1.6
0501 319 012,O-RING,.45
0501 319 031,KABELKLEMME,1.22
0501 319 037,MAGNETVENTIL,28.35
0501 319 081,WELLFEDER,5.76
0501 319 082,WELLFEDER,5.5
0501 319 142,POSIT.SCHALTER,96.64
0501 319 155,TELLERFEDER,4.16
0501 319 191,POSIT.SCHALTER,98.56
0501 319 270,TELLERFEDER,7.17
0501 319 272,OELWANNE,89.6
0501 319 279,DICHTHUELSE,3.71
0501 319 280,DICHTHUELSE,4.35
0501 319 281,DICHTHUELSE,4.61
0501 319 430,DICHTRING,1.79
0501 319 925,POSIT.SCHALTER,101.76
0501 319 926,POSIT.SCHALTER,124.16
0501 320 050,BUNDMUTTER,1.92
0501 320 086,DICHTRING,1.66
0501 320 264,KABELKLEMME,.45
0501 320 279,KABELKLEMME,.45
0501 320 289,DICHTUNG,43.2
0501 320 396,SPANNHUELSE,.45
0501 320 452,POSIT.SCHALTER,138.24
0501 320 479,STOPFEN,.45
0501 320 519,POSIT.SCHALTER,144.64
0501 320 617,STOPFEN,.45
0501 320 754,POSIT.SCHALTER,211.2
0501 320 894,KONDENSATOR,10.18
0501 320 968,DICHTUNG,11.65
0501 320 984,DICHTUNG,10.82
0501 321 556,OELWANNE,81.92
0501 321 902,POSIT.SCHALTER,236.8
0501 321 903,POSIT.SCHALTER,263.68
0501 321 911,KABELFUEHRUNG,3.07
0630 001 093,SCHEIBE,.45
0630 005 039,SCHEIBE 8 NORMA,.38
0630 050 014,USITRING,2.75
0630 050 030,USITRING,1.28
0630 302 010,FEDERSCHEIBE,.45
0630 502 104,SICHERUNGSRING,3.26
0630 513 074,SPRENGRING,1.6
0630 513 186,SPRENGRING,.38
0630 531 205,SICHERG.SCHEIBE,.45
0630 531 209,HALBMONDRING,.45
0630 531 367,SICHERG.SCHEIBE,.45
0630 531 397,HALBMONDRING,.45
0630 531 398,SCHLIESSRING,.45
0630 532 001,V-RING,1.34
0630 532 044,SICHERUNGSRING,5.12
0630 532 189,ZACKENRING,.45
0630 532 800,SICHERUNGSRING,.45
0631 302 165,ZYLINDERSTIFT,.45
0631 306 043,ZYLINDERSTIFT,.45
0631 306 044,ZYLINDERSTIFT,1.02
0631 306 045,ZYLINDERSTIFT,.45
0631 306 078,ZYLINDERSTIFT,.51
0631 306 184,ZYLINDERSTIFT,.45
0631 306 721,ZYLINDERSTIFT,.58
0631 329 048,SPANNSTIFT,.45
0631 330 104,SPANNSTIFT,.45
0631 330 148,SPANNSTIFT,.45
0631 330 154,SPANNSTIFT,.58
0632 201 012,SCHELLE,.45
0632 311 318,SCHLAUCHKLEMME,.64
0632 311 372,SCHLAUCHKLEMME,.7
0632 702 871,SCHLAUCH,15.55
0634 306 153,O-RING,1.22
0634 313 246,O-RING,26.24
0634 313 430,O-RING,.96
0634 801 287,DICHTRING,.45
0634 801 323,DICHTRING   MON,.45
0635 290 026,AXIALSCHEIBE,.45
0635 290 065,AXIALSCHEIBE,.45
0635 290 066,AXIALLAGER,.64
0635 300 040,NADELKRANZ,6.02
0635 301 520,NADELLAGER,34.11
0635 302 051,AXIALNADELKRANZ,1.34
0635 302 090,AXIALNADELLAGER,2.05
0635 302 106,AXIALNADELKRANZ,1.41
0635 302 119,AXIALNADELLAGER,3.39
0635 332 050,KUGELLAGER,61.06
0635 470 145,NADELROLLE,.45
0635 490 016,NADELROLLE,.42
0635 900 837,KUGELLAGER,8.77
0636 010 762,6KT.SCHRAUBE,3.52
0636 015 136,6KT.SCHRAUBE,.45
0636 015 381,6KT.SCHRAUBE,2.62
0636 020 342,6KT.SCHRAUBE,.45
0636 021 193,6KT.SCHRAUBE,.51
0636 021 203,6KT.SCHRAUBE,.45
0636 021 237,6KT.SCHRAUBE,.58
0636 023 001,6KT.SCHRAUBE,.9
0636 023 004,6KT.SCHRAUBE,.45
0636 023 011,6KT.SCHRAUBE,.45
0636 023 013,6KT.SCHRAUBE,.45
0636 023 014,6KT.SCHRAUBE,.45
0636 023 020,6KT.SCHRAUBE,.45
0636 023 065,6KT.SCHRAUBE,.45
0636 024 009,6KT.SCHRAUBE,1.09
0636 024 024,6KT.SCHRAUBE,.58
0636 024 028,6KT.SCHRAUBE,1.47
0636 024 036,6KT.SCHRAUBE,.51
0636 024 043,6KT.SCHRAUBE,1.09
0636 024 046,6KT.SCHRAUBE,.96
0636 024 047,6KT.SCHRAUBE,.58
0636 024 048,6KT.SCHRAUBE,.45
0636 024 057,6KT.SCHRAUBE,1.09
0636 024 070,6KT.SCHRAUBE,1.09
0636 024 074,6KT.SCHRAUBE,.45
0636 024 078,6KT.SCHRAUBE,.58
0636 024 506,6KT.SCHRAUBE,1.34
0636 024 510,6KT.SCHRAUBE,.45
0636 024 514,6KT.SCHRAUBE,.7
0636 024 518,6KT.SCHRAUBE,1.54
0636 024 519,6KT.SCHRAUBE,.45
0636 024 520,6KT.SCHRAUBE,.64
0636 024 522,6KT.SCHRAUBE,1.22
0636 025 002,6KT.SCHRAUBE,.7
0636 025 011,6KT.SCHRAUBE,1.02
0636 025 013,6KT.SCHRAUBE,.96
0636 025 032,6KT.SCHRAUBE,1.02
0636 025 038,6KT.SCHRAUBE,.45
0636 025 054,6KT.SCHRAUBE,1.02
0636 025 071,6KT.SCHRAUBE,2.05
0636 025 072,6KT.SCHRAUBE,2.05
0636 025 078,6KT.SCHRAUBE,.45
0636 031 149,TORXSCHRAUBE,.45
0636 101 773,ZYL.SCHRAUBE M,.38
0636 103 132,TORXSCHRAUBE,.45
0636 103 147,TORXSCHRAUBE,.96
0636 103 157,6KT.SCHRAUBE,1.66
0636 112 012,BLECHSCHRAUBE,.45
0636 302 102,VERSCHL.SCHR.,1.98
0636 308 010,VERSCHL.SCHR.,10.11
0636 308 015,VERSCHL.SCHR.,1.92
0636 308 016,VERSCHL.SCHR.,2.75
0636 308 017,VERSCHL.SCHR.,2.18
0636 308 018,VERSCHL.SCHR.,2.75
0636 308 020,VERSCHL.SCHR.,4.22
0636 308 024,VERSCHL.SCHR.,1.6
0636 308 025,VERSCHL.SCHR.,2.82
0636 308 026,VERSCHL.SCHR.,1.98
0636 413 021,FL.KOPFSCHRAUBE,.45
0636 416 017,FL.KOPFSCHRAUBE,.45
0636 416 018,FL.KOPFSCHRAUBE,.45
0636 416 019,FL.KOPFSCHRAUBE,.45
0636 416 020,FL.KOPFSCHRAUBE,.45
0636 416 021,FL.KOPFSCHRAUBE,.45
0636 416 022,FL.KOPFSCHRAUBE,.45
0636 416 023,FL.KOPFSCHRAUBE,.58
0636 416 024,FL.KOPFSCHRAUBE,1.28
0636 416 029,FL.KOPFSCHRAUBE,.45
0636 604 287,STIFTSCHRAUBE,.32
0636 604 289,STIFTSCHRAUBE,1.66
0636 900 254,SICHRG.SCHRAUBE,.7
0636 900 325,SICHRG.SCHRAUBE,.51
0637 002 015,6KT.MUTTER,.45
0637 011 041,6KT.MUTTER,.64
0637 025 004,6KT.MUTTER,.45
0637 510 300,SCHUTZHUELSE,.45
0637 900 019,KEGELSTOPFEN,.45
0637 900 020,SCHRAUBSTOPFEN,.64
0637 900 021,SCHRAUBSTOPFEN,.45
0637 900 022,SCHRAUBSTOPFEN,1.22
0637 900 023,SCHRAUBSTOPFEN,.45
0637 900 025,SCHRAUBSTOPFEN,.96
0637 900 026,STOPFEN,.45
0637 900 027,STOPFEN,.45
0637 900 028,STOPFEN,.45
0637 900 029,STOPFEN,.45
0637 900 030,SCHUTZHUELSE,.45
0637 900 032,ROHRSCHUTZKAPPE,.45
0637 900 033,SCHUTZKAPPE,.45
0637 900 034,SCHUTZKAPPE,.45
0637 900 035,SCHRAUBKAPPE,.45
0637 900 037,VERSCHL.STOPFEN,.45
0637 900 038,VERSCHL.STOPFEN,.45
0637 900 039,VERSCHL.STOPFEN,.45
0637 900 040,SCHUTZKAPPE,.45
0637 900 041,SCHUTZHUELSE,.45
0637 900 047,SCHRAUBKAPPE,.45
0637 900 051,KAPPE,.45
0637 900 053,KAPPE,.45
0637 900 056,STOPFEN,.45
0637 900 057,SCHRAUBSTOPFEN,.45
0637 900 066,SCHRAUBKAPPE,.45
0637 900 067,VERSCHL.STOPFEN,.38
0637 900 069,SCHUTZKAPPE,.96
0637 900 079,KAPPE,.45
0637 900 080,KAPPE,.45
0637 900 081,STOPFEN,.45
0637 900 083,STOPFEN,.45
0637 900 084,VERSCHL.STOPFEN,.45
0637 900 094,STOPFEN,.45
0637 900 096,STOPFEN,.45
0637 900 100,SCHRAUBKAPPE,.45
0637 900 102,STOPFEN,.45
0637 900 105,SCHUTZHUELSE,.45
0637 900 108,STOPFEN,.45
0637 900 118,SCHRAUBSTOPFEN,.45
0637 900 120,SCHUTZHUELSE,.45
0637 900 122,VERSCHL.SCHR.,.45
0637 900 123,SCHUTZKAPPE,1.34
0637 900 129,STOPFEN,.45
0659 050 408,KABELKLEMME,.45
0659 050 409,KABELKLEMME,.58
0659 160 053,KABELBINDER,.7
0666 692 048,CODE ETIKETTE,.58
0666 692 055,CODE ETIKETTE,.58
0666 692 062,CODE ETIKETTE,.96
0671 090 069,OEL,8
0671 090 104,OEL  STURACO M 2554,28.29
0671 090 148,OEL,11.07
0671 090 166,OEL,8.32
0671 090 167,OEL STURACO 1992 KS,6.72
0671 190 053,FETT,14.21
0700 200 026,SCHUTZHUELSE,2.24
0700 200 027,SCHUTZHUELSE,2.62
0700 200 028,SCHUTZHUELSE,2.94
0700 200 053,SCHUTZKAPPENHALTER,5.89
0700 200 057,HALTEBUEGEL,5.89
0730 001 849,RING,1.34
0730 002 950,SCHEIBE,2.11
0730 002 951,SCHEIBE,2.11
0730 002 952,SCHEIBE,2.11
0730 002 953,SCHEIBE,2.11
0730 002 954,SCHEIBE,2.11
0730 002 955,SCHEIBE,2.11
0730 002 956,SCHEIBE,2.11
0730 002 957,SCHEIBE,2.11
0730 002 958,SCHEIBE,2.11
0730 002 959,SCHEIBE,2.11
0730 002 960,SCHEIBE,2.11
0730 002 961,SCHEIBE,2.11
0730 002 962,SCHEIBE,2.11
0730 002 963,SCHEIBE,2.11
0730 002 964,SCHEIBE,2.05
0730 002 965,SCHEIBE,2.11
0730 002 966,SCHEIBE,2.11
0730 002 967,SCHEIBE,2.11
0730 002 968,SCHEIBE,2.11
0730 002 969,SCHEIBE,2.11
0730 002 970,SCHEIBE,2.11
0730 002 971,SCHEIBE,2.11
0730 003 385,SCHEIBE,2.11
0730 003 386,SCHEIBE,2.11
0730 003 387,SCHEIBE,2.11
0730 003 761,SCHEIBE,2.05
0730 003 762,SCHEIBE,2.11
0730 003 764,SCHEIBE,2.37
0730 003 765,SCHEIBE,2.37
0730 003 766,SCHEIBE,2.37
0730 003 767,SCHEIBE,2.37
0730 003 768,SCHEIBE,2.37
0730 003 775,SCHEIBE,2.37
0730 003 776,SCHEIBE,2.37
0730 003 777,SCHEIBE,2.37
0730 003 778,SCHEIBE,2.18
0730 003 779,SCHEIBE,2.18
0730 003 780,SCHEIBE,2.18
0730 004 015,SCHEIBE,.45
0730 004 016,SCHEIBE,.58
0730 004 017,SCHEIBE,.58
0730 004 018,SCHEIBE,.58
0730 004 019,SCHEIBE,.64
0730 004 020,SCHEIBE,.64
0730 004 021,SCHEIBE,.64
0730 004 022,SCHEIBE,.96
0730 004 023,SCHEIBE,.96
0730 004 261,SCHEIBE,.45
0730 004 384,SCHEIBE,.45
0730 005 450,SCHEIBE,1.79
0730 005 451,SCHEIBE,1.73
0730 005 452,SCHEIBE,1.73
0730 005 453,SCHEIBE,1.79
0730 005 454,SCHEIBE,1.73
0730 005 455,SCHEIBE,1.73
0730 005 456,SCHEIBE,1.73
0730 005 457,SCHEIBE,1.73
0730 005 458,SCHEIBE,1.73
0730 005 459,SCHEIBE,1.73
0730 005 460,SCHEIBE,1.73
0730 005 461,SCHEIBE,1.73
0730 005 462,SCHEIBE,1.73
0730 005 948,EINSTELLSCHEIBE,1.79
0730 005 949,EINSTELLSCHEIBE,1.79
0730 005 950,EINSTELLSCHEIBE,1.79
0730 005 951,EINSTELLSCHEIBE,1.79
0730 005 952,EINSTELLSCHEIBE,1.79
0730 005 953,EINSTELLSCHEIBE,1.79
0730 005 954,EINSTELLSCHEIBE,1.86
0730 005 955,EINSTELLSCHEIBE,1.86
